id,text,label_level1,label_level2,label_level3,text_length,intent_complexity,sample_type,keywords,confidence_score
1561,我想做基金定投，每月定投2000元，请问是选周定投好还是月定投好？,投资理财,基金投资,基金定投,中等文本,简单,medium,"基金定投, 基金",0.94
1925,我想了解投资组合的相关信息,投资理财,资产配置,投资组合,短文本,简单,short,投资组合,0.96
1501,我对支付密码很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,账户服务,密码管理,支付密码,中等文本,简单,medium,"支付密码, 密码, 办理, 流程",0.8
357,我想了解投资组合的相关信息,投资理财,资产配置,投资组合,短文本,简单,short,投资组合,0.97
848,资产配置建议的具体流程是什么,投资理财,资产配置,资产配置建议,短文本,简单,short,"资产配置建议, 流程",0.93
397,个人消费贷怎么申请,信贷服务,个人贷款,消费贷,短文本,简单,short,"消费贷, 申请",0.82
1588,代扣查询需要什么条件,交易服务,代扣代缴,代扣查询,短文本,简单,short,"代扣查询, 查询, 条件",0.96
345,我想做基金定投，每月定投2000元，请问是选周定投好还是月定投好？,投资理财,基金投资,基金定投,中等文本,中等,medium,"基金定投, 基金",0.81
1743,车险的具体流程是什么,投资理财,保险规划,车险,短文本,简单,short,"车险, 流程",0.83
613,请问A股交易怎么操作,投资理财,股票投资,A股交易,短文本,简单,short,A股交易,0.81
1158,我想了解A股交易的相关信息,投资理财,股票投资,A股交易,短文本,简单,short,A股交易,0.85
515,请问贸易融资怎么操作,信贷服务,企业贷款,贸易融资,短文本,简单,short,贸易融资,0.93
416,代扣设置的具体流程是什么,交易服务,代扣代缴,代扣设置,短文本,简单,short,"代扣设置, 流程",0.97
1724,请问交易记录怎么操作,交易服务,交易查询,交易记录,短文本,简单,short,交易记录,0.94
1974,开户时要做反洗钱身份识别，请问需要提供什么信息？为什么还要问我的职业和年收入,风险合规,合规咨询,反洗钱,中等文本,中等,medium,"反洗钱, 开户",0.84
1871,请问管理费和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,产品咨询,费用说明,管理费,中等文本,简单,medium,管理费,0.92
240,我想了解产品优缺点的相关信息,产品咨询,产品对比,产品优缺点,短文本,简单,short,产品优缺点,0.88
220,抵押贷的具体流程是什么,信贷服务,个人贷款,抵押贷,短文本,简单,short,"抵押贷, 流程",0.92
13,贷款计算的具体流程是什么,信贷服务,个人贷款,贷款计算,短文本,简单,short,"贷款计算, 贷款, 流程",0.84
1783,反洗钱审核要多久,风险合规,合规咨询,反洗钱,短文本,简单,short,反洗钱,0.82
991,请问服务费怎么操作,产品咨询,费用说明,服务费,短文本,简单,short,服务费,0.97
318,我对税费缴纳很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,交易服务,支付缴费,税费缴纳,中等文本,简单,medium,"税费缴纳, 办理, 流程",0.83
493,赎回费的具体流程是什么,产品咨询,费用说明,赎回费,短文本,简单,short,"赎回费, 流程",0.86
1914,额度查询需要什么条件,信贷服务,额度管理,额度查询,短文本,简单,short,"额度查询, 额度, 查询, 条件",0.98
1692,预期收益型的具体流程是什么,投资理财,理财产品,预期收益型,短文本,简单,short,"预期收益型, 收益, 流程",0.86
1117,请问风险等级怎么操作,风险合规,风险评估,风险等级,短文本,简单,short,"风险等级, 风险",0.81
79,实际收益需要什么条件,产品咨询,收益计算,实际收益,短文本,简单,short,"实际收益, 收益, 条件",0.95
137,我对交易权限很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,账户服务,权限设置,交易权限,中等文本,简单,medium,"交易权限, 办理, 流程",0.97
106,我对风险等级很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,风险合规,风险评估,风险等级,中等文本,简单,medium,"风险等级, 风险, 办理, 流程",0.84
1316,基金赎回需要什么条件,投资理财,基金投资,基金赎回,短文本,简单,short,"基金赎回, 基金, 条件",0.8
300,请问保险理赔怎么操作,投资理财,保险规划,保险理赔,短文本,简单,short,"保险理赔, 保险",0.9
1998,持仓分析需要什么条件,投资理财,股票投资,持仓分析,短文本,简单,short,"持仓分析, 条件",0.96
772,盾卡管理需要什么条件,账户服务,安全验证,盾卡管理,短文本,简单,short,"盾卡管理, 条件",0.84
1969,管理费的具体流程是什么,产品咨询,费用说明,管理费,短文本,简单,short,"管理费, 流程",0.93
245,我想了解预期收益型的相关信息,投资理财,理财产品,预期收益型,短文本,简单,short,"预期收益型, 收益",0.9
796,请问意外险怎么操作,投资理财,保险规划,意外险,短文本,简单,short,意外险,0.91
1151,我的风险评估结果是稳健型，请问可以买哪些理财产品？能不能买R3风险等级的产品,投资理财,资产配置,风险评估,中等文本,简单,medium,"风险评估, 风险, 理财",0.97
32,保险理赔需要什么条件,投资理财,保险规划,保险理赔,短文本,简单,short,"保险理赔, 保险, 条件",0.86
766,我想了解贷款计算的相关信息,信贷服务,个人贷款,贷款计算,短文本,简单,short,"贷款计算, 贷款",0.99
1573,我对热门产品很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,产品推荐,热门产品,中等文本,中等,medium,"热门产品, 办理, 流程",0.84
874,我对复利计算很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,收益计算,复利计算,中等文本,中等,medium,"复利计算, 办理, 流程",0.97
691,我对资产配置建议很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,资产配置,资产配置建议,中等文本,简单,medium,"资产配置建议, 办理, 流程",0.92
1422,我想了解账户注销的相关信息,账户服务,开户注销,账户注销,短文本,简单,short,账户注销,0.86
114,请问开放式基金的净值是怎么计算的？我关注的是每日净值更新时间以及计算公式，还有影响净值波动的因素有哪些,投资理财,基金投资,开放式基金,中等文本,中等,medium,"开放式基金, 基金",0.96
1950,房贷利率是多少,信贷服务,个人贷款,房贷,短文本,简单,short,"房贷, 利率",0.88
448,请问贷款审批怎么操作,信贷服务,企业贷款,贷款审批,短文本,简单,short,"贷款审批, 贷款",0.99
1570,行内转账限额是多少,交易服务,转账汇款,行内转账,短文本,简单,short,"行内转账, 转账",0.96
123,请问交通罚款和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,交易服务,支付缴费,交通罚款,中等文本,简单,medium,交通罚款,0.91
70,我想了解资产配置建议的相关信息,投资理财,资产配置,资产配置建议,短文本,简单,short,资产配置建议,0.91
43,请问投资组合和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,资产配置,投资组合,中等文本,中等,medium,投资组合,1.0
1713,流动资金贷款需要什么条件,信贷服务,企业贷款,流动资金贷款,短文本,简单,short,"流动资金贷款, 贷款, 条件",0.94
1877,我想了解实时转账的相关信息,交易服务,转账汇款,实时转账,短文本,简单,short,"实时转账, 转账",0.81
1938,代扣取消的具体流程是什么,交易服务,代扣代缴,代扣取消,短文本,简单,short,"代扣取消, 流程",0.88
1599,房贷可以提前还款吗,信贷服务,个人贷款,房贷,短文本,简单,short,房贷,0.88
959,实名认证需要什么条件,账户服务,安全验证,实名认证,短文本,简单,short,"实名认证, 条件",0.94
351,临时额度的具体流程是什么,信贷服务,信用卡服务,临时额度,短文本,简单,short,"临时额度, 额度, 流程",0.86
1555,临时额度需要什么条件,信贷服务,信用卡服务,临时额度,短文本,简单,short,"临时额度, 额度, 条件",0.94
441,我想了解交易记录的相关信息,交易服务,交易查询,交易记录,短文本,简单,short,交易记录,0.85
655,请问密码重置和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,账户服务,密码管理,密码重置,中等文本,中等,medium,"密码重置, 密码",0.84
477,请问交易明细怎么操作,交易服务,交易查询,交易明细,短文本,简单,short,交易明细,0.95
987,我想了解经营贷的相关信息,信贷服务,个人贷款,经营贷,短文本,简单,short,经营贷,0.9
721,请问产品说明书和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,风险合规,信息披露,产品说明书,中等文本,中等,medium,产品说明书,0.96
1874,信息披露查询的具体流程是什么,风险合规,信息披露,信息披露查询,短文本,简单,short,"信息披露查询, 查询, 流程",0.86
1708,我想了解风险提示的相关信息,风险合规,风险评估,风险提示,短文本,简单,short,"风险提示, 风险",0.83
1111,我对港股通很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,股票投资,港股通,中等文本,中等,medium,"港股通, 办理, 流程",0.97
1113,请问权限冻结和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,账户服务,权限设置,权限冻结,中等文本,中等,medium,权限冻结,0.95
1513,请问车险和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,保险规划,车险,中等文本,中等,medium,车险,0.8
74,我想了解跨境汇款的相关信息,交易服务,转账汇款,跨境汇款,短文本,简单,short,跨境汇款,0.97
614,行内转账要手续费吗,交易服务,转账汇款,行内转账,短文本,简单,short,"行内转账, 转账, 手续费",0.85
110,我想了解担保方式的相关信息,信贷服务,额度管理,担保方式,短文本,简单,short,担保方式,0.94
948,指数基金的费率大概是多少？包括管理费、托管费、申购费和赎回费，还有指数增强型基金和普通指数基金的区别,投资理财,基金投资,指数基金,中等文本,简单,medium,"指数基金, 费率, 基金",0.96
730,我对交易明细很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,交易服务,交易查询,交易明细,中等文本,简单,medium,"交易明细, 办理, 流程",0.89
1609,预约转账需要什么条件,交易服务,转账汇款,预约转账,短文本,简单,short,"预约转账, 转账, 条件",0.97
197,请问额度调整和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,额度管理,额度调整,中等文本,简单,medium,"额度调整, 额度",0.96
472,实际收益需要什么条件,产品咨询,收益计算,实际收益,短文本,简单,short,"实际收益, 收益, 条件",0.93
1291,我对基金赎回很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,基金投资,基金赎回,中等文本,中等,medium,"基金赎回, 基金, 办理, 流程",0.93
921,请问风险提示和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,风险合规,风险评估,风险提示,中等文本,中等,medium,"风险提示, 风险",0.95
1070,请问定期调整和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,资产配置,定期调整,中等文本,简单,medium,定期调整,0.85
599,请问转账限额怎么操作,账户服务,权限设置,转账限额,短文本,简单,short,"转账限额, 转账",0.97
280,我想了解税费缴纳的相关信息,交易服务,支付缴费,税费缴纳,短文本,简单,short,税费缴纳,0.8
1701,请问额度调整怎么操作,信贷服务,额度管理,额度调整,短文本,简单,short,"额度调整, 额度",0.92
1737,请问稳健型产品怎么操作,产品咨询,产品推荐,稳健型产品,短文本,简单,short,稳健型产品,0.84
510,我想了解抵押贷的相关信息,信贷服务,个人贷款,抵押贷,短文本,简单,short,抵押贷,0.97
547,我对贷款计算很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,信贷服务,个人贷款,贷款计算,中等文本,中等,medium,"贷款计算, 贷款, 办理, 流程",0.91
1403,身份识别的具体流程是什么,风险合规,合规咨询,身份识别,短文本,简单,short,"身份识别, 流程",0.9
901,请问委托授权和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,账户服务,权限设置,委托授权,中等文本,简单,medium,委托授权,0.81
1147,投资组合的具体流程是什么,投资理财,资产配置,投资组合,短文本,简单,short,"投资组合, 流程",0.98
558,收益率对比需要什么条件,产品咨询,产品对比,收益率对比,短文本,简单,short,"收益率对比, 收益, 条件",0.84
814,收到信用卡后要做什么,信贷服务,信用卡服务,信用卡激活,短文本,简单,short,"信用卡激活, 信用卡",0.97
455,保险理赔需要什么条件,投资理财,保险规划,保险理赔,短文本,简单,short,"保险理赔, 保险, 条件",0.94
781,请问密码重置怎么操作,账户服务,密码管理,密码重置,短文本,简单,short,"密码重置, 密码",0.86
993,合规要求的具体流程是什么,风险合规,合规咨询,合规要求,短文本,简单,short,"合规要求, 流程",0.89
1603,定期调整的具体流程是什么,投资理财,资产配置,定期调整,短文本,简单,short,"定期调整, 流程",0.82
1782,我对流动资金贷款很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,信贷服务,企业贷款,流动资金贷款,中等文本,简单,medium,"流动资金贷款, 贷款, 办理, 流程",0.86
390,大额交易需要申报吗,风险合规,合规咨询,反洗钱,短文本,简单,short,反洗钱,0.93
793,我对A股交易很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,股票投资,A股交易,中等文本,中等,medium,"A股交易, 办理, 流程",0.89
1674,我对管理费很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,费用说明,管理费,中等文本,中等,medium,"管理费, 办理, 流程",0.94
1548,我想了解人寿保险的相关信息,投资理财,保险规划,人寿保险,短文本,简单,short,"人寿保险, 保险",0.91
1685,请问抵押贷和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,个人贷款,抵押贷,中等文本,中等,medium,抵押贷,0.88
73,风险评估怎么做,投资理财,资产配置,风险评估,短文本,简单,short,"风险评估, 风险",0.91
320,请问税费缴纳和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,交易服务,支付缴费,税费缴纳,中等文本,简单,medium,税费缴纳,0.84
953,消费贷利率多少,信贷服务,个人贷款,消费贷,短文本,简单,short,"消费贷, 利率",0.88
264,我想了解转账限额的相关信息,账户服务,权限设置,转账限额,短文本,简单,short,"转账限额, 转账",0.99
116,我对进取型产品很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,产品推荐,进取型产品,中等文本,简单,medium,"进取型产品, 办理, 流程",0.81
992,热门产品的具体流程是什么,产品咨询,产品推荐,热门产品,短文本,简单,short,"热门产品, 流程",0.99
670,我想了解产品说明书的相关信息,风险合规,信息披露,产品说明书,短文本,简单,short,产品说明书,0.89
1571,代扣取消的具体流程是什么,交易服务,代扣代缴,代扣取消,短文本,简单,short,"代扣取消, 流程",0.88
439,信用卡怎么激活,信贷服务,信用卡服务,信用卡激活,短文本,简单,short,"信用卡激活, 信用卡",0.98
460,请问银行理财怎么操作,投资理财,理财产品,银行理财,短文本,简单,short,"银行理财, 理财",0.94
102,风险提示需要什么条件,风险合规,风险评估,风险提示,短文本,简单,short,"风险提示, 风险, 条件",0.81
1617,请问固定资产贷款和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,企业贷款,固定资产贷款,中等文本,简单,medium,"固定资产贷款, 贷款",0.9
22,请问固定资产贷款怎么操作,信贷服务,企业贷款,固定资产贷款,短文本,简单,short,"固定资产贷款, 贷款",0.87
1601,风险等级的具体流程是什么,风险合规,风险评估,风险等级,短文本,简单,short,"风险等级, 风险, 流程",0.9
403,请问人脸识别和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,账户服务,安全验证,人脸识别,中等文本,简单,medium,人脸识别,0.82
1675,产品优缺点需要什么条件,产品咨询,产品对比,产品优缺点,短文本,简单,short,"产品优缺点, 条件",0.99
1710,美股交易需要什么条件,投资理财,股票投资,美股交易,短文本,简单,short,"美股交易, 条件",0.85
91,手机银行可以给手机充值吗？我有两张手机卡都能充吗？,交易服务,支付缴费,手机充值,短文本,简单,short,手机充值,0.98
1970,基金定投怎么设置,投资理财,基金投资,基金定投,短文本,简单,short,"基金定投, 基金",0.9
54,请问跨境汇款怎么操作,交易服务,转账汇款,跨境汇款,短文本,简单,short,跨境汇款,1.0
96,定期调整需要什么条件,投资理财,资产配置,定期调整,短文本,简单,short,"定期调整, 条件",0.94
559,历史收益查询的具体流程是什么,产品咨询,收益计算,历史收益查询,短文本,简单,short,"历史收益查询, 收益, 查询, 流程",0.84
1789,请问交易权限怎么操作,账户服务,权限设置,交易权限,短文本,简单,short,交易权限,0.95
40,担保方式需要什么条件,信贷服务,额度管理,担保方式,短文本,简单,short,"担保方式, 条件",0.83
349,请问产品优缺点和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,产品咨询,产品对比,产品优缺点,中等文本,中等,medium,产品优缺点,0.93
720,代扣取消的具体流程是什么,交易服务,代扣代缴,代扣取消,短文本,简单,short,"代扣取消, 流程",0.81
1494,请问支付密码和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,账户服务,密码管理,支付密码,中等文本,简单,medium,"支付密码, 密码",0.87
1829,经营贷的具体流程是什么,信贷服务,个人贷款,经营贷,短文本,简单,short,"经营贷, 流程",1.0
1228,我对费用对比很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,产品对比,费用对比,中等文本,中等,medium,"费用对比, 办理, 流程",0.87
535,收益率对比的具体流程是什么,产品咨询,产品对比,收益率对比,短文本,简单,short,"收益率对比, 收益, 流程",0.87
790,请问低风险产品怎么操作,产品咨询,产品推荐,低风险产品,短文本,简单,short,"低风险产品, 风险",0.84
1810,我想了解健康保险的相关信息,投资理财,保险规划,健康保险,短文本,简单,short,"健康保险, 保险",0.93
1900,请问交易明细和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,交易服务,交易查询,交易明细,中等文本,中等,medium,交易明细,0.84
436,请问交易权限和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,账户服务,权限设置,交易权限,中等文本,中等,medium,交易权限,0.96
1440,请问银行理财和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,理财产品,银行理财,中等文本,中等,medium,"银行理财, 理财",0.96
1704,财产保险的具体流程是什么,投资理财,保险规划,财产保险,短文本,简单,short,"财产保险, 保险, 流程",0.98
1261,我想投资指数基金，请问沪深300指数基金和上证50指数基金哪个更适合长期持有？,投资理财,基金投资,指数基金,中等文本,中等,medium,"指数基金, 基金",0.94
369,手机银行能充值吗,交易服务,支付缴费,手机充值,短文本,简单,short,手机充值,0.83
843,我想了解代扣取消的相关信息,交易服务,代扣代缴,代扣取消,短文本,简单,short,代扣取消,0.82
1032,额度调整需要什么条件,信贷服务,额度管理,额度调整,短文本,简单,short,"额度调整, 额度, 条件",0.95
1034,银行理财的具体流程是什么,投资理财,理财产品,银行理财,短文本,简单,short,"银行理财, 理财, 流程",0.96
629,交易明细的具体流程是什么,交易服务,交易查询,交易明细,短文本,简单,short,"交易明细, 流程",0.89
740,车险需要什么条件,投资理财,保险规划,车险,短文本,简单,short,"车险, 条件",0.81
1715,风险提示的具体流程是什么,风险合规,风险评估,风险提示,短文本,简单,short,"风险提示, 风险, 流程",0.93
1716,消费贷需要什么条件,信贷服务,个人贷款,消费贷,短文本,简单,short,"消费贷, 条件",0.82
1362,我对预期收益很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,收益计算,预期收益,中等文本,简单,medium,"预期收益, 收益, 办理, 流程",0.84
1825,请问代扣取消和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,交易服务,代扣代缴,代扣取消,中等文本,中等,medium,代扣取消,0.97
1533,我想了解贷款审批的相关信息,信贷服务,企业贷款,贷款审批,短文本,简单,short,"贷款审批, 贷款",0.94
1075,我对历史收益查询很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,收益计算,历史收益查询,中等文本,简单,medium,"历史收益查询, 收益, 查询, 办理, 流程",0.83
1598,风险测评的具体流程是什么,风险合规,风险评估,风险测评,短文本,简单,short,"风险测评, 风险, 流程",0.88
1730,我想了解支付密码的相关信息,账户服务,密码管理,支付密码,短文本,简单,short,"支付密码, 密码",0.98
461,持仓分析的具体流程是什么,投资理财,股票投资,持仓分析,短文本,简单,short,"持仓分析, 流程",0.87
1597,稳健型产品的具体流程是什么,产品咨询,产品推荐,稳健型产品,短文本,简单,short,"稳健型产品, 流程",0.99
1107,信用贷需要什么条件,信贷服务,个人贷款,信用贷,短文本,简单,short,"信用贷, 条件",0.81
1302,请问风险提示怎么操作,风险合规,风险评估,风险提示,短文本,简单,short,"风险提示, 风险",0.84
672,信用卡怎么激活,信贷服务,信用卡服务,信用卡激活,短文本,简单,short,"信用卡激活, 信用卡",0.97
592,固定资产贷款需要什么条件,信贷服务,企业贷款,固定资产贷款,短文本,简单,short,"固定资产贷款, 贷款, 条件",0.95
352,产品说明书的具体流程是什么,风险合规,信息披露,产品说明书,短文本,简单,short,"产品说明书, 流程",0.98
1410,我想用手机银行交家里的水电费和燃气费，请问怎么操作？需要绑定户号吗,交易服务,支付缴费,水电煤缴费,中等文本,中等,medium,水电煤缴费,0.83
857,请问代扣查询怎么操作,交易服务,代扣代缴,代扣查询,短文本,简单,short,"代扣查询, 查询",0.85
1540,账户注销的具体流程是什么,账户服务,开户注销,账户注销,短文本,简单,short,"账户注销, 流程",0.89
1446,代扣设置的具体流程是什么,交易服务,代扣代缴,代扣设置,短文本,简单,short,"代扣设置, 流程",0.94
512,我想了解账单分期的相关信息,信贷服务,信用卡服务,账单分期,短文本,简单,short,账单分期,0.97
1189,身份识别的具体流程是什么,风险合规,合规咨询,身份识别,短文本,简单,short,"身份识别, 流程",0.97
1180,电子回单的具体流程是什么,交易服务,交易查询,电子回单,短文本,简单,short,"电子回单, 流程",0.86
1498,请问账单分期和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,信用卡服务,账单分期,中等文本,简单,medium,账单分期,1.0
1957,个人消费贷怎么申请,信贷服务,个人贷款,消费贷,短文本,简单,short,"消费贷, 申请",0.94
909,定投基金什么时候止盈,投资理财,基金投资,基金定投,短文本,简单,short,"基金定投, 基金",0.81
1581,请问担保方式和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,额度管理,担保方式,中等文本,中等,medium,担保方式,0.86
889,对账单需要什么条件,交易服务,交易查询,对账单,短文本,简单,short,"对账单, 条件",0.96
348,我想了解转账限额的相关信息,账户服务,权限设置,转账限额,短文本,简单,short,"转账限额, 转账",0.9
627,我对密码重置很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,账户服务,密码管理,密码重置,中等文本,中等,medium,"密码重置, 密码, 办理, 流程",0.83
1809,请问转账限额和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,账户服务,权限设置,转账限额,中等文本,中等,medium,"转账限额, 转账",0.94
1464,我对授信管理很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,信贷服务,额度管理,授信管理,中等文本,简单,medium,"授信管理, 办理, 流程",0.83
1964,我想了解人寿保险的相关信息,投资理财,保险规划,人寿保险,短文本,简单,short,"人寿保险, 保险",0.81
125,实名认证的具体流程是什么,账户服务,安全验证,实名认证,短文本,简单,short,"实名认证, 流程",0.9
194,跨行转账需要什么信息,交易服务,转账汇款,跨行转账,短文本,简单,short,"跨行转账, 转账",0.99
828,管理费需要什么条件,产品咨询,费用说明,管理费,短文本,简单,short,"管理费, 条件",0.85
1956,低风险产品需要什么条件,产品咨询,产品推荐,低风险产品,短文本,简单,short,"低风险产品, 风险, 条件",0.89
414,我对委托授权很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,账户服务,权限设置,委托授权,中等文本,简单,medium,"委托授权, 办理, 流程",0.98
1402,车险需要什么条件,投资理财,保险规划,车险,短文本,简单,short,"车险, 条件",0.91
1882,权限冻结的具体流程是什么,账户服务,权限设置,权限冻结,短文本,简单,short,"权限冻结, 流程",0.88
768,人脸识别的具体流程是什么,账户服务,安全验证,人脸识别,短文本,简单,short,"人脸识别, 流程",0.83
1097,我想了解进取型产品的相关信息,产品咨询,产品推荐,进取型产品,短文本,简单,short,进取型产品,0.95
1541,服务费的具体流程是什么,产品咨询,费用说明,服务费,短文本,简单,short,"服务费, 流程",0.97
1395,我想了解A股交易的相关信息,投资理财,股票投资,A股交易,短文本,简单,short,A股交易,0.96
1939,请问银行理财怎么操作,投资理财,理财产品,银行理财,短文本,简单,short,"银行理财, 理财",0.93
1006,请问休眠账户激活和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,账户服务,开户注销,休眠账户激活,中等文本,中等,medium,休眠账户激活,0.82
1256,我对交通罚款很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,交易服务,支付缴费,交通罚款,中等文本,简单,medium,"交通罚款, 办理, 流程",0.85
1098,充值没到账怎么办,交易服务,支付缴费,手机充值,短文本,简单,short,手机充值,0.89
1091,授信管理的具体流程是什么,信贷服务,额度管理,授信管理,短文本,简单,short,"授信管理, 流程",0.99
1895,管理费的具体流程是什么,产品咨询,费用说明,管理费,短文本,简单,short,"管理费, 流程",0.91
1247,请问健康保险怎么操作,投资理财,保险规划,健康保险,短文本,简单,short,"健康保险, 保险",0.95
298,什么是反洗钱,风险合规,合规咨询,反洗钱,短文本,简单,short,反洗钱,0.85
1013,进取型产品的具体流程是什么,产品咨询,产品推荐,进取型产品,短文本,简单,short,"进取型产品, 流程",0.97
587,请问实时转账怎么操作,交易服务,转账汇款,实时转账,短文本,简单,short,"实时转账, 转账",0.97
231,我想了解银行理财的相关信息,投资理财,理财产品,银行理财,短文本,简单,short,"银行理财, 理财",0.93
634,债券基金收益怎么样,投资理财,基金投资,债券基金,短文本,简单,short,"债券基金, 收益, 基金",0.97
1038,请问实际收益怎么操作,产品咨询,收益计算,实际收益,短文本,简单,short,"实际收益, 收益",0.94
304,请问授信管理怎么操作,信贷服务,额度管理,授信管理,短文本,简单,short,授信管理,0.9
1481,我想了解密码找回的相关信息,账户服务,密码管理,密码找回,短文本,简单,short,"密码找回, 密码",0.95
1651,请问美股交易怎么操作,投资理财,股票投资,美股交易,短文本,简单,short,美股交易,0.92
973,我对保险理赔很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,保险规划,保险理赔,中等文本,中等,medium,"保险理赔, 保险, 办理, 流程",0.94
870,我对定期调整很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,资产配置,定期调整,中等文本,简单,medium,"定期调整, 办理, 流程",0.82
1449,我对新股申购很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,股票投资,新股申购,中等文本,简单,medium,"新股申购, 办理, 流程",0.8
665,我想申购开放式基金,投资理财,基金投资,开放式基金,短文本,简单,short,"开放式基金, 基金",0.96
368,承受能力需要什么条件,风险合规,风险评估,承受能力,短文本,简单,short,"承受能力, 条件",0.85
1230,请问交易记录怎么操作,交易服务,交易查询,交易记录,短文本,简单,short,交易记录,1.0
177,请问风险提示书和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,风险合规,信息披露,风险提示书,中等文本,简单,medium,"风险提示书, 风险",0.94
1304,稳健型产品需要什么条件,产品咨询,产品推荐,稳健型产品,短文本,简单,short,"稳健型产品, 条件",0.8
1077,密码重置的具体流程是什么,账户服务,密码管理,密码重置,短文本,简单,short,"密码重置, 密码, 流程",0.93
1669,预期收益的具体流程是什么,产品咨询,收益计算,预期收益,短文本,简单,short,"预期收益, 收益, 流程",0.97
763,请问代扣取消怎么操作,交易服务,代扣代缴,代扣取消,短文本,简单,short,代扣取消,0.97
301,我对持仓分析很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,股票投资,持仓分析,中等文本,中等,medium,"持仓分析, 办理, 流程",0.99
1915,我想了解代扣查询的相关信息,交易服务,代扣代缴,代扣查询,短文本,简单,short,"代扣查询, 查询",0.86
1936,合规要求的具体流程是什么,风险合规,合规咨询,合规要求,短文本,简单,short,"合规要求, 流程",0.99
