id,text,label_level1,label_level2,label_level3,text_length,intent_complexity,sample_type,keywords,confidence_score
1765,我想了解收益率对比的相关信息,产品咨询,产品对比,收益率对比,短文本,简单,short,"收益率对比, 收益",0.88
1681,权限冻结需要什么条件,账户服务,权限设置,权限冻结,短文本,简单,short,"权限冻结, 条件",0.8
1733,服务费需要什么条件,产品咨询,费用说明,服务费,短文本,简单,short,"服务费, 条件",0.95
1217,我想了解大额存单的相关信息,投资理财,理财产品,大额存单,短文本,简单,short,大额存单,0.81
1475,密码重置需要什么条件,账户服务,密码管理,密码重置,短文本,简单,short,"密码重置, 密码, 条件",0.99
1891,收到信用卡后要做什么,信贷服务,信用卡服务,信用卡激活,短文本,简单,short,"信用卡激活, 信用卡",0.93
1868,行内转账的限额是多少？我需要转账5万块钱，能不能一次性转出去,交易服务,转账汇款,行内转账,短文本,简单,short,"行内转账, 转账",0.86
1690,监管政策需要什么条件,风险合规,合规咨询,监管政策,短文本,简单,short,"监管政策, 条件",0.84
1333,经营贷需要什么条件,信贷服务,个人贷款,经营贷,短文本,简单,short,"经营贷, 条件",0.99
1232,怎么设置自动缴费,交易服务,支付缴费,水电煤缴费,短文本,简单,short,"水电煤缴费, 缴费",0.87
1164,经营贷的具体流程是什么,信贷服务,个人贷款,经营贷,短文本,简单,short,"经营贷, 流程",0.92
1643,请问税费缴纳怎么操作,交易服务,支付缴费,税费缴纳,短文本,简单,short,税费缴纳,0.91
1504,预约转账的具体流程是什么,交易服务,转账汇款,预约转账,短文本,简单,short,"预约转账, 转账, 流程",0.99
1859,请问历史收益查询和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,产品咨询,收益计算,历史收益查询,中等文本,简单,medium,"历史收益查询, 收益, 查询",0.87
1384,抵押贷需要什么条件,信贷服务,个人贷款,抵押贷,短文本,简单,short,"抵押贷, 条件",0.88
1394,我对代扣查询很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,交易服务,代扣代缴,代扣查询,中等文本,简单,medium,"代扣查询, 查询, 办理, 流程",0.97
1144,跨境汇款需要什么条件,交易服务,转账汇款,跨境汇款,短文本,简单,short,"跨境汇款, 条件",0.98
1935,服务费的具体流程是什么,产品咨询,费用说明,服务费,短文本,简单,short,"服务费, 流程",0.92
1467,债券基金收益怎么样,投资理财,基金投资,债券基金,短文本,简单,short,"债券基金, 收益, 基金",0.84
1241,我对美股交易很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,股票投资,美股交易,中等文本,中等,medium,"美股交易, 办理, 流程",0.82
1734,跨行转账需要对方什么信息？只需要银行卡号还是也需要开户行名称？大额转账要提前预约吗,交易服务,转账汇款,跨行转账,中等文本,简单,medium,"跨行转账, 转账, 开户",0.86
1489,信用卡提额需要什么条件,信贷服务,信用卡服务,额度提升,短文本,简单,short,"额度提升, 信用卡, 条件",0.85
1878,请问密码重置怎么操作,账户服务,密码管理,密码重置,短文本,简单,short,"密码重置, 密码",0.89
1245,贷款审批的具体流程是什么,信贷服务,企业贷款,贷款审批,短文本,简单,short,"贷款审批, 贷款, 流程",0.9
1497,行内转账的限额是多少？我需要转账5万块钱，能不能一次性转出去,交易服务,转账汇款,行内转账,短文本,简单,short,"行内转账, 转账",0.84
1916,请问委托授权怎么操作,账户服务,权限设置,委托授权,短文本,简单,short,委托授权,0.97
1215,请问新股申购和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,股票投资,新股申购,中等文本,中等,medium,新股申购,0.91
1628,我想在你们银行开个人账户，请问需要带什么证件？开户需要多长时间？,账户服务,开户注销,个人开户,中等文本,简单,medium,"个人开户, 开户",0.85
1368,信用卡提额需要什么条件,信贷服务,信用卡服务,额度提升,短文本,简单,short,"额度提升, 信用卡, 条件",0.82
1831,请问稳健型产品怎么操作,产品咨询,产品推荐,稳健型产品,短文本,简单,short,稳健型产品,0.98
1002,支付密码需要什么条件,账户服务,密码管理,支付密码,短文本,简单,short,"支付密码, 密码, 条件",0.98
1702,我想了解保险理赔的相关信息,投资理财,保险规划,保险理赔,短文本,简单,short,"保险理赔, 保险",0.98
1740,我想了解信息披露查询的相关信息,风险合规,信息披露,信息披露查询,短文本,简单,short,"信息披露查询, 查询",0.89
1061,资产配置建议需要什么条件,投资理财,资产配置,资产配置建议,短文本,简单,short,"资产配置建议, 条件",0.81
1041,开放式基金和封闭式基金有什么区别？我想了解一下它们的主要特点，特别是关于流动性和申购赎回机制方面的差异,投资理财,基金投资,开放式基金,中等文本,简单,medium,"开放式基金, 基金",0.83
1450,风险等级对比需要什么条件,产品咨询,产品对比,风险等级对比,短文本,简单,short,"风险等级对比, 风险, 条件",0.99
1722,我想了解实际收益的相关信息,产品咨询,收益计算,实际收益,短文本,简单,short,"实际收益, 收益",0.93
1058,手机话费怎么充值,交易服务,支付缴费,手机充值,短文本,简单,short,手机充值,0.82
1820,我对产品优缺点很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,产品对比,产品优缺点,中等文本,中等,medium,"产品优缺点, 办理, 流程",0.88
1428,请问A股交易和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,股票投资,A股交易,中等文本,中等,medium,A股交易,0.9
1608,开户需要本人去银行吗？能不能在手机上直接开户？需要做人脸识别吗,账户服务,开户注销,个人开户,中等文本,中等,medium,"个人开户, 开户",0.95
1216,我想了解人寿保险的相关信息,投资理财,保险规划,人寿保险,短文本,简单,short,"人寿保险, 保险",0.84
1716,消费贷需要什么条件,信贷服务,个人贷款,消费贷,短文本,简单,short,"消费贷, 条件",0.82
1969,管理费的具体流程是什么,产品咨询,费用说明,管理费,短文本,简单,short,"管理费, 流程",0.93
1484,我对代扣设置很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,交易服务,代扣代缴,代扣设置,中等文本,中等,medium,"代扣设置, 办理, 流程",0.85
1334,请问休眠账户激活怎么操作,账户服务,开户注销,休眠账户激活,短文本,简单,short,休眠账户激活,0.96
1171,我想了解贷款审批的相关信息,信贷服务,企业贷款,贷款审批,短文本,简单,short,"贷款审批, 贷款",0.85
1742,水电煤缴费要手续费吗,交易服务,支付缴费,水电煤缴费,短文本,简单,short,"水电煤缴费, 缴费, 手续费",0.96
1136,请问授信管理怎么操作,信贷服务,额度管理,授信管理,短文本,简单,short,授信管理,0.89
1112,股票查询需要什么条件,投资理财,股票投资,股票查询,短文本,简单,short,"股票查询, 股票, 查询, 条件",0.85
1691,账单分期需要什么条件,信贷服务,信用卡服务,账单分期,短文本,简单,short,"账单分期, 条件",0.83
1641,什么是指数基金,投资理财,基金投资,指数基金,短文本,简单,short,"指数基金, 基金",1.0
1205,请问对账单和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,交易服务,交易查询,对账单,中等文本,中等,medium,对账单,0.95
1973,请问保险理赔和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,保险规划,保险理赔,中等文本,简单,medium,"保险理赔, 保险",0.82
1825,请问代扣取消和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,交易服务,代扣代缴,代扣取消,中等文本,中等,medium,代扣取消,0.97
1286,请问跨境汇款和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,交易服务,转账汇款,跨境汇款,中等文本,简单,medium,跨境汇款,0.81
1677,担保方式需要什么条件,信贷服务,额度管理,担保方式,短文本,简单,short,"担保方式, 条件",0.81
1408,基金赎回需要什么条件,投资理财,基金投资,基金赎回,短文本,简单,short,"基金赎回, 基金, 条件",0.91
1317,风险提示需要什么条件,风险合规,风险评估,风险提示,短文本,简单,short,"风险提示, 风险, 条件",0.91
1899,请问额度查询怎么操作,信贷服务,额度管理,额度查询,短文本,简单,short,"额度查询, 额度, 查询",0.98
1688,开放式基金的申购流程是什么,投资理财,基金投资,开放式基金,短文本,简单,short,"开放式基金, 基金, 流程",0.93
1580,我对人寿保险很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,保险规划,人寿保险,中等文本,简单,medium,"人寿保险, 保险, 办理, 流程",0.83
1095,请问持仓分析怎么操作,投资理财,股票投资,持仓分析,短文本,简单,short,持仓分析,0.89
1364,请问结构性存款和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,理财产品,结构性存款,中等文本,中等,medium,"结构性存款, 存款",0.85
1237,请问预期收益怎么操作,产品咨询,收益计算,预期收益,短文本,简单,short,"预期收益, 收益",0.97
1230,请问交易记录怎么操作,交易服务,交易查询,交易记录,短文本,简单,short,交易记录,1.0
1395,我想了解A股交易的相关信息,投资理财,股票投资,A股交易,短文本,简单,short,A股交易,0.96
1936,合规要求的具体流程是什么,风险合规,合规咨询,合规要求,短文本,简单,short,"合规要求, 流程",0.99
1577,转账限额的具体流程是什么,账户服务,权限设置,转账限额,短文本,简单,short,"转账限额, 转账, 流程",1.0
1518,请问实名认证怎么操作,账户服务,安全验证,实名认证,短文本,简单,short,实名认证,0.91
1259,请问财产保险和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,保险规划,财产保险,中等文本,中等,medium,"财产保险, 保险",0.95
1744,债券基金适合长期持有吗,投资理财,基金投资,债券基金,短文本,简单,short,"债券基金, 基金",0.85
1449,我对新股申购很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,股票投资,新股申购,中等文本,简单,medium,"新股申购, 办理, 流程",0.8
1138,美股交易的具体流程是什么,投资理财,股票投资,美股交易,短文本,简单,short,"美股交易, 流程",0.82
1234,请问预期收益型怎么操作,投资理财,理财产品,预期收益型,短文本,简单,short,"预期收益型, 收益",0.82
1781,我想了解复利计算的相关信息,产品咨询,收益计算,复利计算,短文本,简单,short,复利计算,1.0
1632,反洗钱要提供什么材料,风险合规,合规咨询,反洗钱,短文本,简单,short,"反洗钱, 材料",0.82
1372,开放式基金怎么买,投资理财,基金投资,开放式基金,短文本,简单,short,"开放式基金, 基金",0.99
1043,请问低风险产品怎么操作,产品咨询,产品推荐,低风险产品,短文本,简单,short,"低风险产品, 风险",0.88
1054,信息披露查询需要什么条件,风险合规,信息披露,信息披露查询,短文本,简单,short,"信息披露查询, 查询, 条件",0.97
1297,请问人寿保险怎么操作,投资理财,保险规划,人寿保险,短文本,简单,short,"人寿保险, 保险",0.82
1996,请问额度查询和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,额度管理,额度查询,中等文本,简单,medium,"额度查询, 额度, 查询",0.86
1994,我想了解办卡申请的相关信息,信贷服务,信用卡服务,办卡申请,短文本,简单,short,"办卡申请, 申请",0.83
1638,代扣取消需要什么条件,交易服务,代扣代缴,代扣取消,短文本,简单,short,"代扣取消, 条件",0.92
1578,开户需要本人去银行吗？能不能在手机上直接开户？需要做人脸识别吗,账户服务,开户注销,个人开户,中等文本,中等,medium,"个人开户, 开户",0.88
1985,我对转账限额很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,账户服务,权限设置,转账限额,中等文本,简单,medium,"转账限额, 转账, 办理, 流程",0.89
1137,请问大额存单怎么操作,投资理财,理财产品,大额存单,短文本,简单,short,大额存单,0.87
1405,请问流动资金贷款怎么操作,信贷服务,企业贷款,流动资金贷款,短文本,简单,short,"流动资金贷款, 贷款",0.8
1649,风险评估怎么做,投资理财,资产配置,风险评估,短文本,简单,short,"风险评估, 风险",0.89
1689,行内转账限额是多少,交易服务,转账汇款,行内转账,短文本,简单,short,"行内转账, 转账",0.81
1165,请问信息披露查询和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,风险合规,信息披露,信息披露查询,中等文本,中等,medium,"信息披露查询, 查询",0.85
1359,基金定投多少钱合适,投资理财,基金投资,基金定投,短文本,简单,short,"基金定投, 基金",0.82
1329,手机银行能充值吗,交易服务,支付缴费,手机充值,短文本,简单,short,手机充值,0.94
1346,美股交易的具体流程是什么,投资理财,股票投资,美股交易,短文本,简单,short,"美股交易, 流程",0.94
1593,指数基金的费率大概是多少？包括管理费、托管费、申购费和赎回费，还有指数增强型基金和普通指数基金的区别,投资理财,基金投资,指数基金,中等文本,简单,medium,"指数基金, 费率, 基金",0.92
1116,我想了解风险测评的相关信息,风险合规,风险评估,风险测评,短文本,简单,short,"风险测评, 风险",0.8
1314,请问人寿保险怎么操作,投资理财,保险规划,人寿保险,短文本,简单,short,"人寿保险, 保险",0.88
1621,我想了解收益率对比的相关信息,产品咨询,产品对比,收益率对比,短文本,简单,short,"收益率对比, 收益",0.96
1926,我对交易权限很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,账户服务,权限设置,交易权限,中等文本,中等,medium,"交易权限, 办理, 流程",0.91
1982,我对短信验证很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,账户服务,安全验证,短信验证,中等文本,中等,medium,"短信验证, 办理, 流程",0.94
1573,我对热门产品很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,产品推荐,热门产品,中等文本,中等,medium,"热门产品, 办理, 流程",0.84
1191,我想了解港股通的相关信息,投资理财,股票投资,港股通,短文本,简单,short,港股通,0.86
1228,我对费用对比很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,产品对比,费用对比,中等文本,中等,medium,"费用对比, 办理, 流程",0.87
1424,请问人脸识别怎么操作,账户服务,安全验证,人脸识别,短文本,简单,short,人脸识别,0.92
1365,话费充值到账时间是多久？刚充了话费还没到账，请问要等多久,交易服务,支付缴费,手机充值,短文本,简单,short,手机充值,0.93
1001,我对交通罚款很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,交易服务,支付缴费,交通罚款,中等文本,中等,medium,"交通罚款, 办理, 流程",0.83
1579,实际收益的具体流程是什么,产品咨询,收益计算,实际收益,短文本,简单,short,"实际收益, 收益, 流程",0.99
1402,车险需要什么条件,投资理财,保险规划,车险,短文本,简单,short,"车险, 条件",0.91
1562,我想了解持仓分析的相关信息,投资理财,股票投资,持仓分析,短文本,简单,short,持仓分析,0.92
1576,保险理赔的具体流程是什么,投资理财,保险规划,保险理赔,短文本,简单,short,"保险理赔, 保险, 流程",0.99
1613,我对实名认证很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,账户服务,安全验证,实名认证,中等文本,简单,medium,"实名认证, 办理, 流程",0.83
1567,充值话费有优惠吗,交易服务,支付缴费,手机充值,短文本,简单,short,手机充值,0.85
1262,我对结构性存款很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,理财产品,结构性存款,中等文本,简单,medium,"结构性存款, 存款, 办理, 流程",0.89
1321,我想了解抵押贷的相关信息,信贷服务,个人贷款,抵押贷,短文本,简单,short,抵押贷,0.83
1701,请问额度调整怎么操作,信贷服务,额度管理,额度调整,短文本,简单,short,"额度调整, 额度",0.92
1349,请问交易权限怎么操作,账户服务,权限设置,交易权限,短文本,简单,short,交易权限,1.0
1059,大额存单需要什么条件,投资理财,理财产品,大额存单,短文本,简单,short,"大额存单, 条件",0.87
1332,请问人脸识别和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,账户服务,安全验证,人脸识别,中等文本,中等,medium,人脸识别,0.9
1169,我想了解临时额度的相关信息,信贷服务,信用卡服务,临时额度,短文本,简单,short,"临时额度, 额度",0.97
1194,我想了解基金转换的相关信息,投资理财,基金投资,基金转换,短文本,简单,short,"基金转换, 基金",0.98
1404,请问资产配置建议怎么操作,投资理财,资产配置,资产配置建议,短文本,简单,short,资产配置建议,0.82
1970,基金定投怎么设置,投资理财,基金投资,基金定投,短文本,简单,short,"基金定投, 基金",0.9
1338,经营贷需要什么条件,信贷服务,个人贷款,经营贷,短文本,简单,short,"经营贷, 条件",0.89
1540,账户注销的具体流程是什么,账户服务,开户注销,账户注销,短文本,简单,short,"账户注销, 流程",0.89
1111,我对港股通很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,股票投资,港股通,中等文本,中等,medium,"港股通, 办理, 流程",0.97
1680,请问管理费和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,产品咨询,费用说明,管理费,中等文本,简单,medium,管理费,0.96
1256,我对交通罚款很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,交易服务,支付缴费,交通罚款,中等文本,简单,medium,"交通罚款, 办理, 流程",0.85
1693,我想了解产品公告的相关信息,风险合规,信息披露,产品公告,短文本,简单,short,产品公告,0.97
1049,我对港股通很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,股票投资,港股通,中等文本,简单,medium,"港股通, 办理, 流程",0.82
1481,我想了解密码找回的相关信息,账户服务,密码管理,密码找回,短文本,简单,short,"密码找回, 密码",0.95
1739,消费贷需要什么条件,信贷服务,个人贷款,消费贷,短文本,简单,short,"消费贷, 条件",0.99
1908,请问抵押贷和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,个人贷款,抵押贷,中等文本,中等,medium,抵押贷,0.86
1193,请问电子回单怎么操作,交易服务,交易查询,电子回单,短文本,简单,short,电子回单,0.94
1174,货币基金需要什么条件,投资理财,基金投资,货币基金,短文本,简单,short,"货币基金, 基金, 条件",0.95
1030,大额交易需要申报吗,风险合规,合规咨询,反洗钱,短文本,简单,short,反洗钱,0.89
1071,风险测评的具体流程是什么,风险合规,风险评估,风险测评,短文本,简单,short,"风险测评, 风险, 流程",0.81
1202,请问监管政策怎么操作,风险合规,合规咨询,监管政策,短文本,简单,short,监管政策,1.0
1851,临时额度和固定额度的区别,信贷服务,信用卡服务,额度提升,短文本,简单,short,"额度提升, 额度",0.98
1414,请问预期收益和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,产品咨询,收益计算,预期收益,中等文本,中等,medium,"预期收益, 收益",0.89
1932,实际收益需要什么条件,产品咨询,收益计算,实际收益,短文本,简单,short,"实际收益, 收益, 条件",0.96
1357,风险等级对比的具体流程是什么,产品咨询,产品对比,风险等级对比,短文本,简单,short,"风险等级对比, 风险, 流程",1.0
1336,预期收益型的具体流程是什么,投资理财,理财产品,预期收益型,短文本,简单,short,"预期收益型, 收益, 流程",0.87
1822,我想了解手续费的相关信息,产品咨询,费用说明,手续费,短文本,简单,short,手续费,1.0
1807,我想了解港股通的相关信息,投资理财,股票投资,港股通,短文本,简单,short,港股通,0.87
1040,网上银行怎么开户,账户服务,开户注销,个人开户,短文本,简单,short,"个人开户, 开户",0.96
1263,我想了解信用贷的相关信息,信贷服务,个人贷款,信用贷,短文本,简单,short,信用贷,0.83
1003,我想了解车险的相关信息,投资理财,保险规划,车险,短文本,简单,short,车险,0.94
1625,我对风险等级对比很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,产品对比,风险等级对比,中等文本,中等,medium,"风险等级对比, 风险, 办理, 流程",0.88
1824,指数基金怎么选,投资理财,基金投资,指数基金,短文本,简单,short,"指数基金, 基金",0.94
1592,充值没到账怎么办,交易服务,支付缴费,手机充值,短文本,简单,short,手机充值,0.99
1978,我想了解风险等级的相关信息,风险合规,风险评估,风险等级,短文本,简单,short,"风险等级, 风险",0.97
1785,请问净值型理财和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,理财产品,净值型理财,中等文本,简单,medium,"净值型理财, 理财",0.82
1485,房贷可以提前还款吗,信贷服务,个人贷款,房贷,短文本,简单,short,房贷,0.87
1640,信息披露查询需要什么条件,风险合规,信息披露,信息披露查询,短文本,简单,short,"信息披露查询, 查询, 条件",0.91
1582,请问投资组合怎么操作,投资理财,资产配置,投资组合,短文本,简单,short,投资组合,0.96
1924,贷款审批的具体流程是什么,信贷服务,企业贷款,贷款审批,短文本,简单,short,"贷款审批, 贷款, 流程",0.91
1172,手续费的具体流程是什么,产品咨询,费用说明,手续费,短文本,简单,short,"手续费, 流程",0.87
1605,赎回费的具体流程是什么,产品咨询,费用说明,赎回费,短文本,简单,short,"赎回费, 流程",0.89
1881,公积金贷款和商贷的区别,信贷服务,个人贷款,房贷,短文本,简单,short,"房贷, 贷款",0.95
1288,货币基金的具体流程是什么,投资理财,基金投资,货币基金,短文本,简单,short,"货币基金, 基金, 流程",0.98
1575,请问跨境汇款怎么操作,交易服务,转账汇款,跨境汇款,短文本,简单,short,跨境汇款,0.83
1097,我想了解进取型产品的相关信息,产品咨询,产品推荐,进取型产品,短文本,简单,short,进取型产品,0.95
1616,请问额度查询和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,额度管理,额度查询,中等文本,简单,medium,"额度查询, 额度, 查询",0.82
1543,跨境汇款的具体流程是什么,交易服务,转账汇款,跨境汇款,短文本,简单,short,"跨境汇款, 流程",0.96
1103,保险理赔的具体流程是什么,投资理财,保险规划,保险理赔,短文本,简单,short,"保险理赔, 保险, 流程",0.95
1883,我对健康保险很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,保险规划,健康保险,中等文本,简单,medium,"健康保险, 保险, 办理, 流程",0.89
1612,请问美股交易怎么操作,投资理财,股票投资,美股交易,短文本,简单,short,美股交易,0.83
1176,费用对比的具体流程是什么,产品咨询,产品对比,费用对比,短文本,简单,short,"费用对比, 流程",0.85
1130,我的信用卡额度是1万，用了半年了，每次都按时还款，请问能提升到多少额度？需要什么条件,信贷服务,信用卡服务,额度提升,中等文本,中等,medium,"额度提升, 额度, 信用卡, 条件",0.93
1819,请问产品说明书怎么操作,风险合规,信息披露,产品说明书,短文本,简单,short,产品说明书,0.95
1477,充值话费有优惠吗,交易服务,支付缴费,手机充值,短文本,简单,short,手机充值,0.86
1017,热门产品需要什么条件,产品咨询,产品推荐,热门产品,短文本,简单,short,"热门产品, 条件",0.91
1470,基金转换需要什么条件,投资理财,基金投资,基金转换,短文本,简单,short,"基金转换, 基金, 条件",0.96
1965,企业开户需要什么条件,账户服务,开户注销,企业开户,短文本,简单,short,"企业开户, 开户, 条件",0.95
1246,费用对比需要什么条件,产品咨询,产品对比,费用对比,短文本,简单,short,"费用对比, 条件",0.98
1830,抵押贷需要什么条件,信贷服务,个人贷款,抵押贷,短文本,简单,short,"抵押贷, 条件",0.82
1125,我想了解货币基金的相关信息,投资理财,基金投资,货币基金,短文本,简单,short,"货币基金, 基金",0.92
1832,我想了解股票查询的相关信息,投资理财,股票投资,股票查询,短文本,简单,short,"股票查询, 股票, 查询",0.85
1554,开户要带什么材料,账户服务,开户注销,个人开户,短文本,简单,short,"个人开户, 开户, 材料",0.94
1672,我想了解税费缴纳的相关信息,交易服务,支付缴费,税费缴纳,短文本,简单,short,税费缴纳,0.99
1896,投资组合需要什么条件,投资理财,资产配置,投资组合,短文本,简单,short,"投资组合, 条件",0.91
1556,请问热门产品和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,产品咨询,产品推荐,热门产品,中等文本,简单,medium,热门产品,0.87
1206,我对账单分期很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,信贷服务,信用卡服务,账单分期,中等文本,中等,medium,"账单分期, 办理, 流程",0.87
1555,临时额度需要什么条件,信贷服务,信用卡服务,临时额度,短文本,简单,short,"临时额度, 额度, 条件",0.94
1376,请问交易权限怎么操作,账户服务,权限设置,交易权限,短文本,简单,short,交易权限,0.99
1156,请问新股申购怎么操作,投资理财,股票投资,新股申购,短文本,简单,short,新股申购,0.83
1999,请问信用贷和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,个人贷款,信用贷,中等文本,中等,medium,信用贷,0.8
1472,承受能力的具体流程是什么,风险合规,风险评估,承受能力,短文本,简单,short,"承受能力, 流程",0.87
1252,我想了解大额存单的相关信息,投资理财,理财产品,大额存单,短文本,简单,short,大额存单,0.98
1865,请问密码找回怎么操作,账户服务,密码管理,密码找回,短文本,简单,short,"密码找回, 密码",1.0
1434,短信验证的具体流程是什么,账户服务,安全验证,短信验证,短文本,简单,short,"短信验证, 流程",0.89
1210,我想了解身份识别的相关信息,风险合规,合规咨询,身份识别,短文本,简单,short,身份识别,0.91
1758,请问财产保险怎么操作,投资理财,保险规划,财产保险,短文本,简单,short,"财产保险, 保险",0.93
1561,我想做基金定投，每月定投2000元，请问是选周定投好还是月定投好？,投资理财,基金投资,基金定投,中等文本,简单,medium,"基金定投, 基金",0.94
1552,我对车险很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,保险规划,车险,中等文本,中等,medium,"车险, 办理, 流程",0.92
1327,请问预期收益怎么操作,产品咨询,收益计算,预期收益,短文本,简单,short,"预期收益, 收益",0.96
1750,我对承受能力很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,风险合规,风险评估,承受能力,中等文本,中等,medium,"承受能力, 办理, 流程",0.91
1123,请问美股交易怎么操作,投资理财,股票投资,美股交易,短文本,简单,short,美股交易,0.97
1652,请问开放式基金的净值是怎么计算的？我关注的是每日净值更新时间以及计算公式，还有影响净值波动的因素有哪些,投资理财,基金投资,开放式基金,中等文本,中等,medium,"开放式基金, 基金",0.9
1029,请问实时转账和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,交易服务,转账汇款,实时转账,中等文本,中等,medium,"实时转账, 转账",0.96
1511,我想了解产品优缺点的相关信息,产品咨询,产品对比,产品优缺点,短文本,简单,short,产品优缺点,0.88
1759,请问固定资产贷款怎么操作,信贷服务,企业贷款,固定资产贷款,短文本,简单,short,"固定资产贷款, 贷款",0.87
1021,我想了解赎回费的相关信息,产品咨询,费用说明,赎回费,短文本,简单,short,赎回费,0.82
1181,请问支付密码怎么操作,账户服务,密码管理,支付密码,短文本,简单,short,"支付密码, 密码",0.96
1460,账单分期的具体流程是什么,信贷服务,信用卡服务,账单分期,短文本,简单,short,"账单分期, 流程",0.94
1064,请问信用贷怎么操作,信贷服务,个人贷款,信用贷,短文本,简单,short,信用贷,0.92
1743,车险的具体流程是什么,投资理财,保险规划,车险,短文本,简单,short,"车险, 流程",0.83
1421,请问美股交易和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,股票投资,美股交易,中等文本,中等,medium,美股交易,0.81
1152,风险评估有效期多久,投资理财,资产配置,风险评估,短文本,简单,short,"风险评估, 风险",1.0
1849,请问港股通和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,股票投资,港股通,中等文本,中等,medium,港股通,0.95
1660,我想了解实名认证的相关信息,账户服务,安全验证,实名认证,短文本,简单,short,实名认证,0.91
1487,热门产品需要什么条件,产品咨询,产品推荐,热门产品,短文本,简单,short,"热门产品, 条件",0.93
1694,权限冻结的具体流程是什么,账户服务,权限设置,权限冻结,短文本,简单,short,"权限冻结, 流程",0.89
1547,请问支付密码怎么操作,账户服务,密码管理,支付密码,短文本,简单,short,"支付密码, 密码",0.94
1962,请问银行理财怎么操作,投资理财,理财产品,银行理财,短文本,简单,short,"银行理财, 理财",0.99
1708,我想了解风险提示的相关信息,风险合规,风险评估,风险提示,短文本,简单,short,"风险提示, 风险",0.83
1989,我对结构性存款很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,理财产品,结构性存款,中等文本,简单,medium,"结构性存款, 存款, 办理, 流程",0.85
1646,投资组合需要什么条件,投资理财,资产配置,投资组合,短文本,简单,short,"投资组合, 条件",0.89
1833,盾卡管理的具体流程是什么,账户服务,安全验证,盾卡管理,短文本,简单,short,"盾卡管理, 流程",0.84
